run_timestamp,name_a,name_b,game_index,a_is_blue,winner_name,total_moves,total_time,avg_time_blue,avg_time_red,sims,time_per_move
2026-04-26_1456,Random,Heuristic,45,1,Heuristic,22,0.3611,0.000014,0.032801,200,0.5
2026-04-26_1456,Random,Heuristic,46,0,Heuristic,21,0.3692,0.033534,0.000014,200,0.5
2026-04-26_1456,Random,Heuristic,47,1,Heuristic,24,0.3877,0.000015,0.032281,200,0.5
2026-04-26_1456,Random,Heuristic,48,0,Heuristic,23,0.4042,0.033655,0.000014,200,0.5
2026-04-26_1456,Random,Heuristic,49,1,Heuristic,24,0.3954,0.000014,0.032917,200,0.5
2026-04-26_1456,Random,Heuristic,50,0,Heuristic,21,0.3546,0.032204,0.000014,200,0.5
2026-04-26_1508,Random,MoHex,1,1,MoHex,46,11.0352,0.000029,0.479744,200,0.5
2026-04-26_1508,Random,MoHex,2,0,MoHex,65,16.1247,0.488580,0.000027,200,0.5
2026-04-26_1508,Random,MoHex,3,1,MoHex,38,9.0258,0.000025,0.474997,200,0.5
2026-04-26_1508,Random,MoHex,4,0,MoHex,67,16.5480,0.486655,0.000028,200,0.5
2026-04-26_1508,Random,MoHex,5,1,MoHex,46,11.0214,0.000027,0.479149,200,0.5
2026-04-26_1508,Random,MoHex,6,0,MoHex,83,20.5544,0.489343,0.000028,200,0.5
2026-04-26_1508,Random,MoHex,7,1,MoHex,56,13.5751,0.000026,0.484761,200,0.5
2026-04-26_1508,Random,MoHex,8,0,MoHex,59,14.5738,0.485740,0.000027,200,0.5
2026-04-26_1508,Random,MoHex,9,1,MoHex,62,15.0393,0.000027,0.485092,200,0.5
2026-04-26_1508,Random,MoHex,10,0,MoHex,61,15.1075,0.487295,0.000028,200,0.5
2026-04-26_1508,Random,MoHex,11,1,MoHex,44,10.5460,0.000027,0.479307,200,0.5
2026-04-26_1508,Random,MoHex,12,0,MoHex,69,17.0345,0.486657,0.000028,200,0.5
2026-04-26_1508,Random,MoHex,13,1,MoHex,58,14.0253,0.000027,0.483589,200,0.5
2026-04-26_1508,Random,MoHex,14,0,MoHex,63,15.5557,0.486062,0.000029,200,0.5
2026-04-26_1508,Random,MoHex,15,1,MoHex,54,13.0285,0.000034,0.482489,200,0.5
2026-04-26_1508,Random,MoHex,16,0,MoHex,55,13.5225,0.482903,0.000033,200,0.5
2026-04-26_1508,Random,MoHex,17,1,MoHex,54,13.0853,0.000032,0.484594,200,0.5
2026-04-26_1508,Random,MoHex,18,0,MoHex,53,13.0302,0.482551,0.000035,200,0.5
2026-04-26_1508,Random,MoHex,19,1,MoHex,54,13.0338,0.000034,0.482679,200,0.5
2026-04-26_1508,Random,MoHex,20,0,MoHex,61,15.0638,0.485868,0.000032,200,0.5
2026-04-26_1508,Random,MoHex,21,1,MoHex,58,14.1083,0.000031,0.486440,200,0.5
2026-04-26_1508,Random,MoHex,22,0,MoHex,63,15.5309,0.485294,0.000033,200,0.5
2026-04-26_1508,Random,MoHex,23,1,MoHex,64,15.6790,0.000034,0.489896,200,0.5
2026-04-26_1508,Random,MoHex,24,0,MoHex,61,15.0426,0.485192,0.000032,200,0.5
2026-04-26_1508,Random,MoHex,25,1,MoHex,44,10.5458,0.000032,0.479307,200,0.5
2026-04-26_1508,Random,MoHex,26,0,MoHex,87,21.5457,0.489623,0.000033,200,0.5
2026-04-26_1508,Random,MoHex,27,1,MoHex,50,12.0647,0.000032,0.482523,200,0.5
2026-04-26_1508,Random,MoHex,28,0,MoHex,61,15.0299,0.484789,0.000033,200,0.5
2026-04-26_1508,Random,MoHex,29,1,MoHex,68,16.6553,0.000031,0.489786,200,0.5
2026-04-26_1508,Random,MoHex,30,0,MoHex,75,18.5667,0.488537,0.000032,200,0.5
2026-04-26_1508,Random,MoHex,31,1,MoHex,44,10.5218,0.000027,0.478220,200,0.5
2026-04-26_1508,Random,MoHex,32,0,MoHex,67,16.5442,0.486543,0.000033,200,0.5
2026-04-26_1508,Random,MoHex,33,1,MoHex,66,16.1034,0.000032,0.487900,200,0.5
2026-04-26_1508,Random,MoHex,34,0,MoHex,77,19.0454,0.488294,0.000033,200,0.5
2026-04-26_1508,Random,MoHex,35,1,MoHex,54,13.0501,0.000030,0.483282,200,0.5
2026-04-26_1508,Random,MoHex,36,0,MoHex,61,15.2048,0.490431,0.000032,200,0.5
2026-04-26_1508,Random,MoHex,37,1,MoHex,56,13.5253,0.000032,0.483002,200,0.5
2026-04-26_1508,Random,MoHex,38,0,MoHex,51,12.5256,0.481706,0.000033,200,0.5
2026-04-26_1508,Random,MoHex,39,1,MoHex,56,13.5626,0.000033,0.484320,200,0.5
2026-04-26_1508,Random,MoHex,40,0,MoHex,55,13.6245,0.486530,0.000032,200,0.5
2026-04-26_1508,Random,MoHex,41,1,MoHex,56,13.5223,0.000031,0.482894,200,0.5
2026-04-26_1508,Random,MoHex,42,0,MoHex,75,18.5731,0.488700,0.000034,200,0.5
2026-04-26_1508,Random,MoHex,43,1,MoHex,64,15.5374,0.000032,0.485493,200,0.5
