run_timestamp,name_a,name_b,game_index,a_is_blue,blue_name,red_name,winner,winner_name,total_moves,total_time,avg_time_blue,avg_time_red
2026-04-20_0810,Random,AlphaBeta,44,0,AlphaBeta,Random,blue,AlphaBeta,21,4.7271,0.429701,0.000021
2026-04-20_0810,Random,AlphaBeta,45,1,Random,AlphaBeta,red,AlphaBeta,22,6.1724,0.000022,0.561087
2026-04-20_0810,Random,AlphaBeta,46,0,AlphaBeta,Random,blue,AlphaBeta,23,5.6845,0.473673,0.000024
2026-04-20_0810,Random,AlphaBeta,47,1,Random,AlphaBeta,red,AlphaBeta,22,5.7226,0.000022,0.520195
2026-04-20_0810,Random,AlphaBeta,48,0,AlphaBeta,Random,blue,AlphaBeta,21,3.5674,0.324282,0.000021
2026-04-20_0810,Random,AlphaBeta,49,1,Random,AlphaBeta,red,AlphaBeta,24,6.1155,0.000021,0.509584
2026-04-20_0810,Random,AlphaBeta,50,0,AlphaBeta,Random,blue,AlphaBeta,23,4.4151,0.367896,0.000022
2026-04-20_0810,Random,AlphaBeta,51,1,Random,AlphaBeta,red,AlphaBeta,22,5.6686,0.000022,0.515285
2026-04-20_0810,Random,AlphaBeta,52,0,AlphaBeta,Random,blue,AlphaBeta,25,5.3405,0.410777,0.000022
2026-04-20_0810,Random,AlphaBeta,53,1,Random,AlphaBeta,red,AlphaBeta,26,6.7957,0.000023,0.522703
2026-04-20_0810,Random,AlphaBeta,54,0,AlphaBeta,Random,blue,AlphaBeta,29,5.2489,0.349898,0.000022
2026-04-20_0810,Random,AlphaBeta,55,1,Random,AlphaBeta,red,AlphaBeta,28,5.7278,0.000022,0.409089
2026-04-20_0810,Random,AlphaBeta,56,0,AlphaBeta,Random,blue,AlphaBeta,23,4.0982,0.341488,0.000022
2026-04-20_0810,Random,AlphaBeta,57,1,Random,AlphaBeta,red,AlphaBeta,24,6.2999,0.000022,0.524949
2026-04-20_0810,Random,AlphaBeta,58,0,AlphaBeta,Random,blue,AlphaBeta,21,3.9100,0.355421,0.000021
2026-04-20_0810,Random,AlphaBeta,59,1,Random,AlphaBeta,red,AlphaBeta,24,6.2107,0.000022,0.517511
2026-04-20_0810,Random,AlphaBeta,60,0,AlphaBeta,Random,blue,AlphaBeta,21,4.6443,0.422174,0.000024
2026-04-20_0810,Random,AlphaBeta,61,1,Random,AlphaBeta,red,AlphaBeta,22,5.5220,0.000023,0.501956
2026-04-20_0810,Random,AlphaBeta,62,0,AlphaBeta,Random,blue,AlphaBeta,21,3.9030,0.354783,0.000022
2026-04-20_0810,Random,AlphaBeta,63,1,Random,AlphaBeta,red,AlphaBeta,22,5.0585,0.000022,0.459822
2026-04-20_0810,Random,AlphaBeta,64,0,AlphaBeta,Random,blue,AlphaBeta,23,4.8627,0.405187,0.000024
2026-04-20_0810,Random,AlphaBeta,65,1,Random,AlphaBeta,red,AlphaBeta,22,6.0766,0.000026,0.552372
2026-04-20_0810,Random,AlphaBeta,66,0,AlphaBeta,Random,blue,AlphaBeta,25,4.4095,0.339160,0.000023
2026-04-20_0810,Random,AlphaBeta,67,1,Random,AlphaBeta,red,AlphaBeta,22,5.6428,0.000028,0.512934
2026-04-20_0810,Random,AlphaBeta,68,0,AlphaBeta,Random,blue,AlphaBeta,23,4.3935,0.366086,0.000026
2026-04-20_0810,Random,AlphaBeta,69,1,Random,AlphaBeta,red,AlphaBeta,22,5.5205,0.000029,0.501816
2026-04-20_0810,Random,AlphaBeta,70,0,AlphaBeta,Random,blue,AlphaBeta,21,4.0964,0.372370,0.000021
2026-04-20_0810,Random,AlphaBeta,71,1,Random,AlphaBeta,red,AlphaBeta,24,4.8850,0.000021,0.407054
2026-04-20_0810,Random,AlphaBeta,72,0,AlphaBeta,Random,blue,AlphaBeta,21,3.9280,0.357064,0.000021
2026-04-20_0810,Random,AlphaBeta,73,1,Random,AlphaBeta,red,AlphaBeta,30,9.4034,0.000022,0.626849
2026-04-20_0810,Random,AlphaBeta,74,0,AlphaBeta,Random,blue,AlphaBeta,23,3.6286,0.302354,0.000020
2026-04-20_0810,Random,AlphaBeta,75,1,Random,AlphaBeta,red,AlphaBeta,24,6.6348,0.000022,0.552862
2026-04-20_0810,Random,AlphaBeta,76,0,AlphaBeta,Random,blue,AlphaBeta,21,4.4979,0.408865,0.000021
2026-04-20_0810,Random,AlphaBeta,77,1,Random,AlphaBeta,red,AlphaBeta,22,5.8824,0.000021,0.534724
2026-04-20_0810,Random,AlphaBeta,78,0,AlphaBeta,Random,blue,AlphaBeta,21,4.1060,0.373238,0.000021
2026-04-20_0810,Random,AlphaBeta,79,1,Random,AlphaBeta,red,AlphaBeta,22,5.6785,0.000021,0.516187
2026-04-20_0810,Random,AlphaBeta,80,0,AlphaBeta,Random,blue,AlphaBeta,25,5.2781,0.405972,0.000021
2026-04-20_0810,Random,AlphaBeta,81,1,Random,AlphaBeta,red,AlphaBeta,22,5.4162,0.000021,0.492340
2026-04-20_0810,Random,AlphaBeta,82,0,AlphaBeta,Random,blue,AlphaBeta,25,4.9991,0.384517,0.000021
2026-04-20_0810,Random,AlphaBeta,83,1,Random,AlphaBeta,red,AlphaBeta,24,4.9550,0.000021,0.412883
2026-04-20_0810,Random,AlphaBeta,84,0,AlphaBeta,Random,blue,AlphaBeta,23,4.5947,0.382862,0.000021
2026-04-20_0810,Random,AlphaBeta,85,1,Random,AlphaBeta,red,AlphaBeta,24,5.6548,0.000021,0.471191
2026-04-20_0810,Random,AlphaBeta,86,0,AlphaBeta,Random,blue,AlphaBeta,23,4.0132,0.334400,0.000021
2026-04-20_0810,Random,AlphaBeta,87,1,Random,AlphaBeta,red,AlphaBeta,22,5.7381,0.000022,0.521607
2026-04-20_0810,Random,AlphaBeta,88,0,AlphaBeta,Random,blue,AlphaBeta,23,4.4801,0.373312,0.000021
2026-04-20_0810,Random,AlphaBeta,89,1,Random,AlphaBeta,red,AlphaBeta,22,5.4841,0.000021,0.498518
2026-04-20_0810,Random,AlphaBeta,90,0,AlphaBeta,Random,blue,AlphaBeta,21,3.6783,0.334360,0.000021
2026-04-20_0810,Random,AlphaBeta,91,1,Random,AlphaBeta,red,AlphaBeta,22,5.6949,0.000021,0.517678
2026-04-20_0810,Random,AlphaBeta,92,0,AlphaBeta,Random,blue,AlphaBeta,21,3.4548,0.314043,0.000020
2026-04-20_0810,Random,AlphaBeta,93,1,Random,AlphaBeta,red,AlphaBeta,22,5.4826,0.000021,0.498376
2026-04-20_0810,Random,AlphaBeta,94,0,AlphaBeta,Random,blue,AlphaBeta,21,3.7626,0.342023,0.000021
2026-04-20_0810,Random,AlphaBeta,95,1,Random,AlphaBeta,red,AlphaBeta,22,4.8351,0.000021,0.439513
2026-04-20_0810,Random,AlphaBeta,96,0,AlphaBeta,Random,blue,AlphaBeta,21,3.6902,0.335444,0.000021
2026-04-20_0810,Random,AlphaBeta,97,1,Random,AlphaBeta,red,AlphaBeta,22,5.9120,0.000021,0.537412
2026-04-20_0810,Random,AlphaBeta,98,0,AlphaBeta,Random,blue,AlphaBeta,21,4.2805,0.389101,0.000021
2026-04-20_0810,Random,AlphaBeta,99,1,Random,AlphaBeta,red,AlphaBeta,22,5.7876,0.000021,0.526102
2026-04-20_0810,Random,AlphaBeta,100,0,AlphaBeta,Random,blue,AlphaBeta,25,4.0905,0.314627,0.000021
2026-04-20_0810,Random,MonteCarlo,1,1,Random,MonteCarlo,red,MonteCarlo,40,9.5256,0.000013,0.476253
2026-04-20_0810,Random,MonteCarlo,2,0,MonteCarlo,Random,blue,MonteCarlo,99,24.6330,0.492595,0.000012
2026-04-20_0810,Random,MonteCarlo,3,1,Random,MonteCarlo,red,MonteCarlo,54,13.0393,0.000012,0.482908
2026-04-20_0810,Random,MonteCarlo,4,0,MonteCarlo,Random,blue,MonteCarlo,81,20.1084,0.490393,0.000012
2026-04-20_0810,Random,MonteCarlo,5,1,Random,MonteCarlo,red,MonteCarlo,50,12.0387,0.000013,0.481519
2026-04-20_0810,Random,MonteCarlo,6,0,MonteCarlo,Random,blue,MonteCarlo,93,23.1183,0.491818,0.000012
2026-04-20_0810,Random,MonteCarlo,7,1,Random,MonteCarlo,red,MonteCarlo,54,13.0435,0.000012,0.483058
2026-04-20_0810,Random,MonteCarlo,8,0,MonteCarlo,Random,blue,MonteCarlo,89,22.1062,0.491196,0.000012
2026-04-20_0810,Random,MonteCarlo,9,1,Random,MonteCarlo,red,MonteCarlo,42,10.0306,0.000012,0.477621
2026-04-20_0810,Random,MonteCarlo,10,0,MonteCarlo,Random,blue,MonteCarlo,91,22.6070,0.491406,0.000012
2026-04-20_0810,Random,MonteCarlo,11,1,Random,MonteCarlo,red,MonteCarlo,46,11.0301,0.000012,0.479545
2026-04-20_0810,Random,MonteCarlo,12,0,MonteCarlo,Random,blue,MonteCarlo,85,21.1137,0.490958,0.000012
2026-04-20_0810,Random,MonteCarlo,13,1,Random,MonteCarlo,red,MonteCarlo,42,10.0308,0.000013,0.477629
2026-04-20_0810,Random,MonteCarlo,14,0,MonteCarlo,Random,blue,MonteCarlo,91,22.6245,0.491775,0.000012
2026-04-20_0810,Random,MonteCarlo,15,1,Random,MonteCarlo,red,MonteCarlo,34,8.0209,0.000013,0.471794
2026-04-20_0810,Random,MonteCarlo,16,0,MonteCarlo,Random,blue,MonteCarlo,79,19.5823,0.489514,0.000012
2026-04-20_0810,Random,MonteCarlo,17,1,Random,MonteCarlo,red,MonteCarlo,26,6.0154,0.000012,0.462699
2026-04-20_0810,Random,MonteCarlo,18,0,MonteCarlo,Random,blue,MonteCarlo,77,19.0791,0.489165,0.000012
2026-04-20_0810,Random,MonteCarlo,19,1,Random,MonteCarlo,red,MonteCarlo,44,10.5267,0.000012,0.478462
2026-04-20_0810,Random,MonteCarlo,20,0,MonteCarlo,Random,blue,MonteCarlo,89,22.1035,0.491138,0.000012
2026-04-20_0810,Random,MonteCarlo,21,1,Random,MonteCarlo,red,MonteCarlo,54,13.0491,0.000012,0.483268
2026-04-20_0810,Random,MonteCarlo,22,0,MonteCarlo,Random,blue,MonteCarlo,85,21.1172,0.491037,0.000012
2026-04-20_0810,Random,MonteCarlo,23,1,Random,MonteCarlo,red,MonteCarlo,54,13.0437,0.000012,0.483069
2026-04-20_0810,Random,MonteCarlo,24,0,MonteCarlo,Random,blue,MonteCarlo,83,20.5875,0.490134,0.000012
2026-04-20_0810,Random,MonteCarlo,25,1,Random,MonteCarlo,red,MonteCarlo,36,8.5253,0.000013,0.473600
2026-04-20_0810,Random,MonteCarlo,26,0,MonteCarlo,Random,blue,MonteCarlo,103,25.6154,0.492541,0.000012
2026-04-20_0810,Random,MonteCarlo,27,1,Random,MonteCarlo,red,MonteCarlo,34,8.0268,0.000013,0.472137
2026-04-20_0810,Random,MonteCarlo,28,0,MonteCarlo,Random,blue,MonteCarlo,91,22.6026,0.491309,0.000013
2026-04-20_0810,Random,MonteCarlo,29,1,Random,MonteCarlo,red,MonteCarlo,34,8.0234,0.000012,0.471934
2026-04-20_0810,Random,MonteCarlo,30,0,MonteCarlo,Random,blue,MonteCarlo,83,20.5909,0.490215,0.000012
2026-04-20_0810,Random,MonteCarlo,31,1,Random,MonteCarlo,red,MonteCarlo,42,10.0370,0.000012,0.477923
2026-04-20_0810,Random,MonteCarlo,32,0,MonteCarlo,Random,blue,MonteCarlo,79,19.5843,0.489563,0.000013
2026-04-20_0810,Random,MonteCarlo,33,1,Random,MonteCarlo,red,MonteCarlo,38,9.0283,0.000013,0.475143
2026-04-20_0810,Random,MonteCarlo,34,0,MonteCarlo,Random,blue,MonteCarlo,91,22.5953,0.491156,0.000013
2026-04-20_0810,Random,MonteCarlo,35,1,Random,MonteCarlo,red,MonteCarlo,44,10.5312,0.000013,0.478662
2026-04-20_0810,Random,MonteCarlo,36,0,MonteCarlo,Random,blue,MonteCarlo,89,22.1181,0.491456,0.000013
2026-04-20_0810,Random,MonteCarlo,37,1,Random,MonteCarlo,red,MonteCarlo,32,7.5192,0.000012,0.469928
2026-04-20_0810,Random,MonteCarlo,38,0,MonteCarlo,Random,blue,MonteCarlo,97,24.1396,0.492578,0.000013
2026-04-20_0810,Random,MonteCarlo,39,1,Random,MonteCarlo,red,MonteCarlo,28,6.5161,0.000012,0.465412
2026-04-20_0810,Random,MonteCarlo,40,0,MonteCarlo,Random,blue,MonteCarlo,83,20.5963,0.490336,0.000012
2026-04-20_0810,Random,MonteCarlo,41,1,Random,MonteCarlo,red,MonteCarlo,50,12.0395,0.000013,0.481551
2026-04-20_0810,Random,MonteCarlo,42,0,MonteCarlo,Random,blue,MonteCarlo,77,19.1062,0.489849,0.000012
2026-04-20_0810,Random,MonteCarlo,43,1,Random,MonteCarlo,red,MonteCarlo,36,8.5285,0.000013,0.473773
2026-04-20_0810,Random,MonteCarlo,44,0,MonteCarlo,Random,blue,MonteCarlo,79,19.5903,0.489711,0.000013
2026-04-20_0810,Random,MonteCarlo,45,1,Random,MonteCarlo,red,MonteCarlo,38,9.0293,0.000013,0.475199
2026-04-20_0810,Random,MonteCarlo,46,0,MonteCarlo,Random,blue,MonteCarlo,89,22.1034,0.491140,0.000012
2026-04-20_0810,Random,MonteCarlo,47,1,Random,MonteCarlo,red,MonteCarlo,30,7.0199,0.000013,0.467971
2026-04-20_0810,Random,MonteCarlo,48,0,MonteCarlo,Random,blue,MonteCarlo,87,21.6163,0.491219,0.000012
2026-04-20_0810,Random,MonteCarlo,49,1,Random,MonteCarlo,red,MonteCarlo,36,8.5307,0.000013,0.473898
2026-04-20_0810,Random,MonteCarlo,50,0,MonteCarlo,Random,blue,MonteCarlo,79,19.5871,0.489627,0.000012
2026-04-20_0810,Random,MonteCarlo,51,1,Random,MonteCarlo,red,MonteCarlo,32,7.5210,0.000013,0.470035
2026-04-20_0810,Random,MonteCarlo,52,0,MonteCarlo,Random,blue,MonteCarlo,89,22.0945,0.490943,0.000013
2026-04-20_0810,Random,MonteCarlo,53,1,Random,MonteCarlo,red,MonteCarlo,26,6.0173,0.000013,0.462845
2026-04-20_0810,Random,MonteCarlo,54,0,MonteCarlo,Random,blue,MonteCarlo,97,24.1217,0.492216,0.000012
2026-04-20_0810,Random,MonteCarlo,55,1,Random,MonteCarlo,red,MonteCarlo,32,7.5217,0.000013,0.470081
2026-04-20_0810,Random,MonteCarlo,56,0,MonteCarlo,Random,blue,MonteCarlo,77,19.0850,0.489314,0.000013
2026-04-20_0810,Random,MonteCarlo,57,1,Random,MonteCarlo,red,MonteCarlo,34,8.0339,0.000013,0.472549
2026-04-20_0810,Random,MonteCarlo,58,0,MonteCarlo,Random,blue,MonteCarlo,101,25.1350,0.492768,0.000013
2026-04-20_0810,Random,MonteCarlo,59,1,Random,MonteCarlo,red,MonteCarlo,32,7.5154,0.000013,0.469687
2026-04-20_0810,Random,MonteCarlo,60,0,MonteCarlo,Random,blue,MonteCarlo,73,18.0994,0.489119,0.000012
2026-04-20_0810,Random,MonteCarlo,61,1,Random,MonteCarlo,red,MonteCarlo,38,9.0242,0.000012,0.474930
2026-04-20_0810,Random,MonteCarlo,62,0,MonteCarlo,Random,blue,MonteCarlo,93,23.1010,0.491456,0.000013
2026-04-20_0810,Random,MonteCarlo,63,1,Random,MonteCarlo,red,MonteCarlo,38,9.0280,0.000013,0.475132
2026-04-20_0810,Random,MonteCarlo,64,0,MonteCarlo,Random,blue,MonteCarlo,97,24.1277,0.492340,0.000013
2026-04-20_0810,Random,MonteCarlo,65,1,Random,MonteCarlo,red,MonteCarlo,32,7.5233,0.000012,0.470179
2026-04-20_0810,Random,MonteCarlo,66,0,MonteCarlo,Random,blue,MonteCarlo,81,20.1015,0.490227,0.000013
2026-04-20_0810,Random,MonteCarlo,67,1,Random,MonteCarlo,red,MonteCarlo,32,7.5245,0.000012,0.470252
2026-04-20_0810,Random,MonteCarlo,68,0,MonteCarlo,Random,blue,MonteCarlo,91,22.6008,0.491270,0.000013
2026-04-20_0810,Random,MonteCarlo,69,1,Random,MonteCarlo,red,MonteCarlo,34,8.0286,0.000013,0.472243
2026-04-20_0810,Random,MonteCarlo,70,0,MonteCarlo,Random,blue,MonteCarlo,95,23.6270,0.492167,0.000013
2026-04-20_0810,Random,MonteCarlo,71,1,Random,MonteCarlo,red,MonteCarlo,80,19.5610,0.000013,0.488989
2026-04-20_0810,Random,MonteCarlo,72,0,MonteCarlo,Random,red,Random,96,24.1198,0.502435,0.000012
2026-04-20_0810,Random,MonteCarlo,73,1,Random,MonteCarlo,red,MonteCarlo,40,9.5232,0.000013,0.476136
2026-04-20_0810,Random,MonteCarlo,74,0,MonteCarlo,Random,blue,MonteCarlo,83,20.6027,0.490494,0.000013
2026-04-20_0810,Random,MonteCarlo,75,1,Random,MonteCarlo,red,MonteCarlo,34,8.0233,0.000013,0.471935
2026-04-20_0810,Random,MonteCarlo,76,0,MonteCarlo,Random,blue,MonteCarlo,95,23.5992,0.491597,0.000012
2026-04-20_0810,Random,MonteCarlo,77,1,Random,MonteCarlo,red,MonteCarlo,24,5.5207,0.000013,0.460028
2026-04-20_0810,Random,MonteCarlo,78,0,MonteCarlo,Random,red,Random,78,19.5910,0.502283,0.000013
2026-04-20_0810,Random,MonteCarlo,79,1,Random,MonteCarlo,red,MonteCarlo,28,6.5157,0.000013,0.465383
2026-04-20_0810,Random,MonteCarlo,80,0,MonteCarlo,Random,blue,MonteCarlo,89,22.1074,0.491219,0.000013
2026-04-20_0810,Random,MonteCarlo,81,1,Random,MonteCarlo,red,MonteCarlo,40,9.5323,0.000013,0.476588
2026-04-20_0810,Random,MonteCarlo,82,0,MonteCarlo,Random,blue,MonteCarlo,93,23.1056,0.491553,0.000013
2026-04-20_0810,Random,MonteCarlo,83,1,Random,MonteCarlo,red,MonteCarlo,40,9.5306,0.000013,0.476499
2026-04-20_0810,Random,MonteCarlo,84,0,MonteCarlo,Random,blue,MonteCarlo,93,23.1190,0.491834,0.000013
2026-04-20_0810,Random,MonteCarlo,85,1,Random,MonteCarlo,red,MonteCarlo,34,8.0253,0.000013,0.472050
2026-04-20_0810,Random,MonteCarlo,86,0,MonteCarlo,Random,blue,MonteCarlo,93,23.1025,0.491487,0.000012
2026-04-20_0810,Random,MonteCarlo,87,1,Random,MonteCarlo,red,MonteCarlo,32,7.5286,0.000013,0.470505
2026-04-20_0810,Random,MonteCarlo,88,0,MonteCarlo,Random,blue,MonteCarlo,87,21.6035,0.490937,0.000013
2026-04-20_0810,Random,MonteCarlo,89,1,Random,MonteCarlo,red,MonteCarlo,40,9.5253,0.000012,0.476238
2026-04-20_0810,Random,MonteCarlo,90,0,MonteCarlo,Random,blue,MonteCarlo,97,24.1320,0.492428,0.000012
2026-04-20_0810,Random,MonteCarlo,91,1,Random,MonteCarlo,red,MonteCarlo,22,5.0118,0.000013,0.455593
2026-04-20_0810,Random,MonteCarlo,92,0,MonteCarlo,Random,blue,MonteCarlo,85,21.1125,0.490933,0.000013
2026-04-20_0810,Random,MonteCarlo,93,1,Random,MonteCarlo,red,MonteCarlo,48,11.5378,0.000012,0.480709
2026-04-20_0810,Random,MonteCarlo,94,0,MonteCarlo,Random,blue,MonteCarlo,101,25.1076,0.492253,0.000013
2026-04-20_0810,Random,MonteCarlo,95,1,Random,MonteCarlo,red,MonteCarlo,22,5.0148,0.000012,0.455867
2026-04-20_0810,Random,MonteCarlo,96,0,MonteCarlo,Random,blue,MonteCarlo,85,21.0946,0.490523,0.000012
2026-04-20_0810,Random,MonteCarlo,97,1,Random,MonteCarlo,red,MonteCarlo,26,6.0171,0.000013,0.462829
2026-04-20_0810,Random,MonteCarlo,98,0,MonteCarlo,Random,blue,MonteCarlo,87,21.6095,0.491070,0.000013
2026-04-20_0810,Random,MonteCarlo,99,1,Random,MonteCarlo,red,MonteCarlo,38,9.0386,0.000012,0.475684
2026-04-20_0810,Random,MonteCarlo,100,0,MonteCarlo,Random,blue,MonteCarlo,83,20.5852,0.490076,0.000013
2026-04-20_0810,Random,MCTS-Light,1,1,Random,MCTS-Light,red,MCTS-Light,70,17.0575,0.000013,0.487322
2026-04-20_0810,Random,MCTS-Light,2,0,MCTS-Light,Random,blue,MCTS-Light,69,17.0582,0.487343,0.000013
2026-04-20_0810,Random,MCTS-Light,3,1,Random,MCTS-Light,red,MCTS-Light,86,21.0681,0.000013,0.489917
2026-04-20_0810,Random,MCTS-Light,4,0,MCTS-Light,Random,blue,MCTS-Light,81,20.0723,0.489530,0.000013
2026-04-20_0810,Random,MCTS-Light,5,1,Random,MCTS-Light,red,MCTS-Light,90,22.0691,0.000012,0.490388
2026-04-20_0810,Random,MCTS-Light,6,0,MCTS-Light,Random,blue,MCTS-Light,67,16.5583,0.486978,0.000013
2026-04-20_0810,Random,MCTS-Light,7,1,Random,MCTS-Light,red,MCTS-Light,46,11.0375,0.000015,0.479860
2026-04-20_0810,Random,MCTS-Light,8,0,MCTS-Light,Random,blue,MCTS-Light,75,18.5514,0.488169,0.000012
2026-04-20_0810,Random,MCTS-Light,9,1,Random,MCTS-Light,red,MCTS-Light,76,18.5750,0.000013,0.488777
2026-04-20_0810,Random,MCTS-Light,10,0,MCTS-Light,Random,blue,MCTS-Light,67,16.5443,0.486572,0.000013
2026-04-20_0810,Random,MCTS-Light,11,1,Random,MCTS-Light,red,MCTS-Light,80,19.5557,0.000013,0.488859
2026-04-20_0810,Random,MCTS-Light,12,0,MCTS-Light,Random,blue,MCTS-Light,85,21.0518,0.489548,0.000013
2026-04-20_0810,Random,MCTS-Light,13,1,Random,MCTS-Light,red,MCTS-Light,64,15.5606,0.000013,0.486234
2026-04-20_0810,Random,MCTS-Light,14,0,MCTS-Light,Random,blue,MCTS-Light,77,19.0598,0.488682,0.000012
2026-04-20_0810,Random,MCTS-Light,15,1,Random,MCTS-Light,red,MCTS-Light,88,21.5741,0.000013,0.490284
2026-04-20_0810,Random,MCTS-Light,16,0,MCTS-Light,Random,blue,MCTS-Light,61,15.0507,0.485477,0.000013
2026-04-20_0810,Random,MCTS-Light,17,1,Random,MCTS-Light,red,MCTS-Light,78,19.0620,0.000013,0.488733
2026-04-20_0810,Random,MCTS-Light,18,0,MCTS-Light,Random,blue,MCTS-Light,81,20.0626,0.489298,0.000013
