run_timestamp,name_a,name_b,game_index,a_is_blue,winner_name,total_moves,total_time,avg_time_blue,avg_time_red,sims,time_per_move
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,8,0,claude_opus_4_7_xhigh,50,22.8736,0.476915,0.438011,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,9,1,claude_opus_4_7_xhigh,43,19.1059,0.413308,0.476798,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,10,0,claude_opus_4_7_xhigh,36,16.3397,0.476970,0.430773,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,11,1,claude_opus_4_7_xhigh,47,20.9763,0.417045,0.476818,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,12,0,claude_opus_4_7_xhigh,58,26.5761,0.476664,0.439738,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,13,1,claude_opus_4_7_xhigh,37,16.2952,0.406105,0.476611,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,14,0,claude_opus_4_7_xhigh,48,21.9041,0.476525,0.436130,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,15,1,claude_opus_4_7_xhigh,47,20.9755,0.416696,0.477142,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,16,0,claude_opus_4_7_xhigh,56,25.6188,0.476714,0.438226,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,17,1,claude_opus_4_7_xhigh,57,25.6118,0.422970,0.476610,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,18,0,claude_opus_4_7_xhigh,36,16.2928,0.476435,0.428706,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,19,1,claude_opus_4_7_xhigh,41,18.1738,0.411580,0.476512,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,20,0,claude_opus_4_7_xhigh,44,20.0256,0.476680,0.433562,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,21,1,claude_opus_4_7_xhigh,80,37.0294,0.454317,0.477073,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,22,0,claude_opus_4_7_xhigh,40,18.1695,0.476658,0.431800,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,23,1,claude_opus_4_7_xhigh,35,15.4042,0.405796,0.476447,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,24,0,claude_opus_4_7_xhigh,32,14.4462,0.476599,0.426275,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,25,1,claude_opus_4_7_xhigh,31,13.5085,0.396765,0.477337,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,26,0,claude_opus_4_7_xhigh,58,26.5464,0.476961,0.438415,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,27,1,claude_opus_4_7_xhigh,39,17.2199,0.408480,0.476317,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,28,0,claude_opus_4_7_xhigh,52,23.7550,0.476686,0.436947,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,29,1,claude_opus_4_7_xhigh,37,16.3652,0.409640,0.476761,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,30,0,claude_opus_4_7_xhigh,44,20.0140,0.476469,0.433241,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,31,1,claude_opus_4_7_xhigh,49,21.8936,0.417761,0.477043,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,32,0,claude_opus_4_7_xhigh,54,24.7247,0.477059,0.438652,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,33,1,claude_opus_4_7_xhigh,59,26.5394,0.423778,0.476741,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,34,0,claude_opus_4_7_xhigh,46,20.9827,0.476686,0.435591,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,35,1,claude_opus_4_7_xhigh,47,20.9750,0.416768,0.477050,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,36,0,claude_opus_4_7_xhigh,40,18.1782,0.476398,0.432500,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,37,1,claude_opus_4_7_xhigh,49,21.8717,0.417507,0.476402,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,38,0,claude_opus_4_7_xhigh,71,33.1455,0.476201,0.459567,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,39,1,claude_opus_4_7_xhigh,51,22.8146,0.419003,0.476803,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,40,0,claude_opus_4_7_xhigh,48,21.8922,0.476443,0.435717,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,41,1,claude_opus_4_7_xhigh,35,15.3823,0.404690,0.476332,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,42,0,claude_opus_4_7_xhigh,63,28.8507,0.477073,0.439402,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,43,1,claude_opus_4_7_xhigh,61,27.4684,0.425010,0.476420,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,44,0,claude_opus_4_7_xhigh,50,22.8589,0.476522,0.437815,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,45,1,claude_opus_4_7_xhigh,37,16.3005,0.406264,0.476731,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,46,0,claude_opus_4_7_xhigh,54,24.6884,0.476859,0.437510,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,47,1,claude_opus_4_7_xhigh,68,31.3377,0.447973,0.477129,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,48,0,claude_opus_4_7_xhigh,54,24.7059,0.477525,0.437492,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,49,1,claude_opus_4_7_xhigh,47,20.9696,0.416524,0.477068,600,0.5
2026-04-27_0203,claude_opus_4_7_xhigh,kimi_k26,50,0,claude_opus_4_7_xhigh,60,27.4855,0.476662,0.439502,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,1,1,claude_opus_4_7_xhigh,55,25.3583,0.422041,0.501502,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,2,0,claude_opus_4_7_xhigh,50,23.4571,0.501439,0.436827,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,3,1,claude_opus_4_7_xhigh,59,27.2719,0.424293,0.501468,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,4,0,claude_opus_4_7_xhigh,66,31.1354,0.501669,0.441805,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,5,1,claude_opus_4_7_xhigh,65,30.1129,0.426135,0.501554,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,6,0,claude_opus_4_7_xhigh,72,33.9584,0.501566,0.441697,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,7,1,claude_opus_4_7_xhigh,63,29.1881,0.426288,0.501490,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,8,0,claude_opus_4_7_xhigh,66,31.0999,0.501752,0.440644,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,9,1,claude_opus_4_7_xhigh,45,20.5699,0.414715,0.501413,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,10,0,claude_opus_4_7_xhigh,64,30.1184,0.501517,0.439661,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,11,1,claude_opus_4_7_xhigh,47,21.5213,0.416415,0.501169,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,12,0,claude_opus_4_7_xhigh,54,25.3481,0.501579,0.437216,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,13,1,claude_opus_4_7_xhigh,45,20.5545,0.414364,0.501083,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,14,0,claude_opus_4_7_xhigh,78,36.7987,0.501304,0.442232,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,15,1,claude_opus_4_7_xhigh,67,31.0947,0.427301,0.501987,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,16,0,claude_opus_4_7_xhigh,68,32.0040,0.501225,0.440052,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,17,1,claude_opus_4_7_xhigh,69,32.0273,0.427958,0.501415,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,18,0,claude_opus_4_7_xhigh,64,30.1234,0.501486,0.439852,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,19,1,claude_opus_4_7_xhigh,81,37.7702,0.431866,0.501561,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,20,0,claude_opus_4_7_xhigh,58,27.2868,0.501747,0.439154,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,21,1,claude_opus_4_7_xhigh,59,27.2604,0.423937,0.501439,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,22,0,claude_opus_4_7_xhigh,64,30.1675,0.501437,0.441275,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,23,1,claude_opus_4_7_xhigh,53,24.4048,0.421003,0.501429,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,24,0,claude_opus_4_7_xhigh,82,38.7497,0.501213,0.443881,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,25,1,claude_opus_4_7_xhigh,55,25.3462,0.421425,0.501693,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,26,0,claude_opus_4_7_xhigh,60,28.2038,0.501281,0.438828,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,27,1,claude_opus_4_7_xhigh,41,18.6451,0.410620,0.501092,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,28,0,claude_opus_4_7_xhigh,68,32.0523,0.501396,0.441297,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,29,1,claude_opus_4_7_xhigh,53,24.4325,0.421854,0.501610,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,30,0,claude_opus_4_7_xhigh,54,25.3625,0.501927,0.437400,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,31,1,claude_opus_4_7_xhigh,67,31.0808,0.426985,0.501893,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,32,0,claude_opus_4_7_xhigh,58,27.2632,0.501285,0.438803,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,33,1,claude_opus_4_7_xhigh,69,32.0346,0.428250,0.501328,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,34,0,claude_opus_4_7_xhigh,66,31.0998,0.501815,0.440579,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,35,1,claude_opus_4_7_xhigh,65,30.2049,0.428974,0.501507,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,36,0,claude_opus_4_7_xhigh,58,27.2563,0.501476,0.438375,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,37,1,claude_opus_4_7_xhigh,63,29.1477,0.425024,0.501491,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,38,0,claude_opus_4_7_xhigh,46,21.5247,0.501282,0.434561,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,39,1,claude_opus_4_7_xhigh,49,22.5191,0.419266,0.501541,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,40,0,claude_opus_4_7_xhigh,44,20.5720,0.501667,0.433406,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,41,1,claude_opus_4_7_xhigh,39,17.7081,0.408824,0.501652,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,42,0,claude_opus_4_7_xhigh,64,30.1349,0.501229,0.440466,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,43,1,claude_opus_4_7_xhigh,49,22.4889,0.417972,0.501632,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,44,0,claude_opus_4_7_xhigh,66,31.0934,0.501544,0.440659,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,45,1,claude_opus_4_7_xhigh,79,36.7997,0.431309,0.501193,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,46,0,claude_opus_4_7_xhigh,64,30.1524,0.501806,0.440427,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,47,1,claude_opus_4_7_xhigh,65,30.1414,0.426552,0.502010,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,48,0,claude_opus_4_7_xhigh,78,36.8305,0.501566,0.442781,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,49,1,claude_opus_4_7_xhigh,63,29.2182,0.427180,0.501540,600,0.5
2026-04-27_0227,claude_opus_4_7_xhigh,MCTS-Light,50,0,claude_opus_4_7_xhigh,54,25.3583,0.501722,0.437450,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,1,1,claude_opus_4_7_xhigh,79,35.9123,0.432837,0.476871,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,2,0,claude_opus_4_7_xhigh,74,34.0232,0.476821,0.442704,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,3,1,claude_opus_4_7_xhigh,67,30.2803,0.427453,0.477156,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,4,0,claude_opus_4_7_xhigh,66,30.3760,0.478065,0.442405,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,5,1,claude_opus_4_7_xhigh,75,34.0096,0.430381,0.477141,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,6,0,claude_opus_4_7_xhigh,70,32.1356,0.476883,0.441253,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,7,1,claude_opus_4_7_xhigh,73,33.0674,0.429564,0.477017,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,8,0,claude_opus_4_7_xhigh,58,26.6127,0.477448,0.440211,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,9,1,claude_opus_4_7_xhigh,59,26.5847,0.425182,0.476852,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,10,0,claude_opus_4_7_xhigh,56,25.6419,0.477422,0.438342,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,11,1,claude_opus_4_7_xhigh,73,33.0634,0.429531,0.476946,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,12,0,claude_opus_4_7_xhigh,58,26.5790,0.477911,0.438588,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,13,1,claude_opus_4_7_xhigh,63,28.4175,0.425675,0.477269,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,14,0,claude_opus_4_7_xhigh,74,34.0646,0.477111,0.443531,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,15,1,claude_opus_4_7_xhigh,71,32.1595,0.429517,0.477035,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,16,0,claude_opus_4_7_xhigh,76,34.9348,0.477330,0.441985,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,17,1,claude_opus_4_7_xhigh,81,36.8317,0.432166,0.477801,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,18,0,claude_opus_4_7_xhigh,54,24.6850,0.477111,0.437130,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,19,1,claude_opus_4_7_xhigh,75,34.0169,0.430569,0.477145,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,20,0,claude_opus_4_7_xhigh,62,28.4596,0.477710,0.440322,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,21,1,claude_opus_4_7_xhigh,59,26.5473,0.423654,0.477143,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,22,0,claude_opus_4_7_xhigh,76,34.9689,0.477625,0.442592,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,23,1,claude_opus_4_7_xhigh,71,32.1619,0.429702,0.476909,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,24,0,claude_opus_4_7_xhigh,60,27.4992,0.477017,0.439602,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,25,1,claude_opus_4_7_xhigh,81,36.7568,0.431574,0.476535,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,26,0,claude_opus_4_7_xhigh,82,37.7681,0.476946,0.444205,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,27,1,claude_opus_4_7_xhigh,81,36.7565,0.431231,0.476878,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,28,0,claude_opus_4_7_xhigh,54,24.7078,0.477655,0.437433,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,29,1,claude_opus_4_7_xhigh,63,28.4638,0.426089,0.478338,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,30,0,claude_opus_4_7_xhigh,84,38.6887,0.476837,0.444300,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,31,1,claude_opus_4_7_xhigh,61,27.4783,0.424246,0.477537,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,32,0,claude_opus_4_7_xhigh,76,34.9219,0.477228,0.441745,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,33,1,claude_opus_4_7_xhigh,63,28.4265,0.426134,0.477084,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,34,0,claude_opus_4_7_xhigh,58,26.5417,0.477241,0.437968,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,35,1,claude_opus_4_7_xhigh,55,24.7104,0.422079,0.477473,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,36,0,claude_opus_4_7_xhigh,56,25.6554,0.478269,0.437978,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,37,1,claude_opus_4_7_xhigh,73,33.0799,0.429871,0.477054,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,38,0,claude_opus_4_7_xhigh,54,24.7000,0.477404,0.437393,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,39,1,claude_opus_4_7_xhigh,85,38.6216,0.432214,0.477035,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,40,0,claude_opus_4_7_xhigh,60,27.5666,0.477592,0.441275,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,41,1,claude_opus_4_7_xhigh,47,20.9835,0.416569,0.477628,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,42,0,claude_opus_4_7_xhigh,62,28.4039,0.477116,0.439120,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,43,1,claude_opus_4_7_xhigh,69,31.2301,0.428076,0.477846,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,44,0,claude_opus_4_7_xhigh,82,37.7416,0.477387,0.443113,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,45,1,claude_opus_4_7_xhigh,75,34.0750,0.432317,0.476927,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,46,0,claude_opus_4_7_xhigh,80,36.8399,0.477103,0.443871,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,47,1,claude_opus_4_7_xhigh,73,33.0424,0.428963,0.476945,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,48,0,claude_opus_4_7_xhigh,62,28.4287,0.477473,0.439562,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,49,1,claude_opus_4_7_xhigh,81,36.8073,0.432237,0.477118,600,0.5
2026-04-27_0253,claude_opus_4_7_xhigh,mimo_v25_pro,50,0,claude_opus_4_7_xhigh,60,27.5883,0.478038,0.441553,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,1,1,claude_opus_4_7_xhigh,71,32.2054,0.430421,0.477397,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,2,0,claude_opus_4_7_xhigh,66,30.3315,0.478618,0.440472,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,3,1,claude_opus_4_7_xhigh,61,27.5824,0.427309,0.477839,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,4,0,claude_opus_4_7_xhigh,56,25.5989,0.476209,0.437997,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,5,1,claude_opus_4_7_xhigh,69,31.3127,0.431483,0.476759,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,6,0,claude_opus_4_7_xhigh,68,31.2755,0.478720,0.441099,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,7,1,claude_opus_4_7_xhigh,65,29.4135,0.427067,0.478732,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,8,0,claude_opus_4_7_xhigh,68,31.1759,0.476103,0.440785,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,9,1,claude_opus_4_7_xhigh,55,24.6961,0.421740,0.477281,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,10,0,claude_opus_4_7_xhigh,76,34.9418,0.477241,0.442228,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,11,1,claude_opus_4_7_xhigh,69,31.2377,0.428051,0.478090,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,12,0,claude_opus_4_7_xhigh,72,33.1100,0.476809,0.442860,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,13,1,claude_opus_4_7_xhigh,57,25.6006,0.423211,0.475950,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,14,0,claude_opus_4_7_xhigh,70,32.1610,0.476852,0.441982,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,15,1,claude_opus_4_7_xhigh,61,27.6533,0.424835,0.482749,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,16,0,claude_opus_4_7_xhigh,78,35.9241,0.476244,0.444833,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,17,1,claude_opus_4_7_xhigh,73,33.0811,0.429873,0.477074,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,18,0,claude_opus_4_7_xhigh,68,31.3344,0.478570,0.442977,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,19,1,claude_opus_4_7_xhigh,77,34.9498,0.431456,0.476879,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,20,0,claude_opus_4_7_xhigh,78,35.8758,0.477424,0.442411,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,21,1,claude_opus_4_7_xhigh,61,27.5792,0.424737,0.480389,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,22,0,claude_opus_4_7_xhigh,76,34.9881,0.478935,0.441751,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,23,1,claude_opus_4_7_xhigh,79,35.9456,0.432428,0.478130,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,24,0,claude_opus_4_7_xhigh,76,34.8982,0.476524,0.441795,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,25,1,claude_opus_4_7_xhigh,69,30.8873,0.417851,0.478279,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,26,0,claude_opus_4_7_xhigh,84,38.6978,0.476062,0.445254,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,27,1,claude_opus_4_7_xhigh,59,26.5774,0.425046,0.476726,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,28,0,claude_opus_4_7_xhigh,76,34.9112,0.476055,0.442611,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,29,1,claude_opus_4_7_xhigh,49,21.9237,0.418839,0.477170,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,30,0,claude_opus_4_7_xhigh,88,40.6104,0.478281,0.444622,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,31,1,claude_opus_4_7_xhigh,41,18.3783,0.413611,0.484602,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,32,0,claude_opus_4_7_xhigh,66,30.3420,0.479119,0.440287,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,33,1,claude_opus_4_7_xhigh,45,20.0934,0.417358,0.476983,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,34,0,claude_opus_4_7_xhigh,52,23.7991,0.478658,0.436652,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,35,1,claude_opus_4_7_xhigh,65,29.4855,0.429360,0.478612,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,36,0,claude_opus_4_7_xhigh,76,34.9315,0.477461,0.441735,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,37,1,claude_opus_4_7_xhigh,63,28.4200,0.427153,0.475814,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,38,0,claude_opus_4_7_xhigh,64,29.4122,0.477254,0.441828,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,39,1,claude_opus_4_7_xhigh,59,26.6296,0.425761,0.477789,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,40,0,claude_opus_4_7_xhigh,72,33.1120,0.477674,0.442051,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,41,1,claude_opus_4_7_xhigh,59,26.5853,0.423967,0.478113,600,0.5
2026-04-27_0318,claude_opus_4_7_xhigh,minimax_m2,42,0,claude_opus_4_7_xhigh,76,34.9675,0.476834,0.443308,600,0.5
