run_timestamp,name_a,name_b,game_index,a_is_blue,blue_name,red_name,winner,winner_name,total_moves,avg_time_blue,avg_time_red
2026-04-25_0419,best_model_17_04,best_model_18_04,16,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064599,0.067495
2026-04-25_0419,best_model_17_04,best_model_18_04,17,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070254,0.061041
2026-04-25_0419,best_model_17_04,best_model_18_04,18,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064697,0.068043
2026-04-25_0419,best_model_17_04,best_model_18_04,19,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067494,0.064339
2026-04-25_0419,best_model_17_04,best_model_18_04,20,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065084,0.068491
2026-04-25_0419,best_model_17_04,best_model_18_04,21,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070356,0.061230
2026-04-25_0419,best_model_17_04,best_model_18_04,22,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065174,0.068315
2026-04-25_0419,best_model_17_04,best_model_18_04,23,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070904,0.061519
2026-04-25_0419,best_model_17_04,best_model_18_04,24,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067385,0.066824
2026-04-25_0419,best_model_17_04,best_model_18_04,25,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067683,0.061844
2026-04-25_0419,best_model_17_04,best_model_18_04,26,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065922,0.068788
2026-04-25_0419,best_model_17_04,best_model_18_04,27,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071132,0.062430
2026-04-25_0419,best_model_17_04,best_model_18_04,28,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.068403,0.067319
2026-04-25_0419,best_model_17_04,best_model_18_04,29,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071563,0.062819
2026-04-25_0419,best_model_17_04,best_model_18_04,30,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.068802,0.068401
2026-04-25_0419,best_model_17_04,best_model_18_04,31,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.072943,0.064572
2026-04-25_0419,best_model_17_04,best_model_18_04,32,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.071540,0.072143
2026-04-25_0419,best_model_17_04,best_model_18_04,33,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071920,0.064338
2026-04-25_0419,best_model_17_04,best_model_18_04,34,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066745,0.065661
2026-04-25_0419,best_model_17_04,best_model_18_04,35,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069753,0.061215
2026-04-25_0419,best_model_17_04,best_model_18_04,36,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066901,0.065136
2026-04-25_0419,best_model_17_04,best_model_18_04,37,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.066661,0.061320
2026-04-25_0419,best_model_17_04,best_model_18_04,38,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065001,0.067911
2026-04-25_0419,best_model_17_04,best_model_18_04,39,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067311,0.065101
2026-04-25_0419,best_model_17_04,best_model_18_04,40,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066856,0.066066
2026-04-25_0419,best_model_17_04,best_model_18_04,41,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070629,0.062505
2026-04-25_0419,best_model_17_04,best_model_18_04,42,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067034,0.066559
2026-04-25_0419,best_model_17_04,best_model_18_04,43,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067582,0.064856
2026-04-25_0419,best_model_17_04,best_model_18_04,44,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067590,0.066614
2026-04-25_0419,best_model_17_04,best_model_18_04,45,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068773,0.064940
2026-04-25_0419,best_model_17_04,best_model_18_04,46,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065732,0.069341
2026-04-25_0419,best_model_17_04,best_model_18_04,47,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068045,0.062391
2026-04-25_0419,best_model_17_04,best_model_18_04,48,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.068192,0.066839
2026-04-25_0419,best_model_17_04,best_model_18_04,49,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068617,0.065600
2026-04-25_0419,best_model_17_04,best_model_18_04,50,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.068739,0.068913
2026-04-25_0419,best_model_17_04,best_model_18_04,51,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071873,0.068735
2026-04-25_0419,best_model_17_04,best_model_18_04,52,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.069102,0.073585
2026-04-25_0419,best_model_17_04,best_model_18_04,53,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070202,0.061406
2026-04-25_0419,best_model_17_04,best_model_18_04,54,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064657,0.068064
2026-04-25_0419,best_model_17_04,best_model_18_04,55,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067745,0.064270
2026-04-25_0419,best_model_17_04,best_model_18_04,56,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064449,0.068060
2026-04-25_0419,best_model_17_04,best_model_18_04,57,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067409,0.064575
2026-04-25_0419,best_model_17_04,best_model_18_04,58,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064782,0.068092
2026-04-25_0419,best_model_17_04,best_model_18_04,59,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.066940,0.061363
2026-04-25_0419,best_model_17_04,best_model_18_04,60,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065025,0.068470
2026-04-25_0419,best_model_17_04,best_model_18_04,61,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070195,0.061841
2026-04-25_0419,best_model_17_04,best_model_18_04,62,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065410,0.068466
2026-04-25_0419,best_model_17_04,best_model_18_04,63,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070963,0.062550
2026-04-25_0419,best_model_17_04,best_model_18_04,64,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067622,0.066383
2026-04-25_0419,best_model_17_04,best_model_18_04,65,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070345,0.062975
2026-04-25_0419,best_model_17_04,best_model_18_04,66,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.068071,0.066591
2026-04-25_0419,best_model_17_04,best_model_18_04,67,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071089,0.063050
2026-04-25_0419,best_model_17_04,best_model_18_04,68,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.068114,0.067220
2026-04-25_0419,best_model_17_04,best_model_18_04,69,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068356,0.063033
2026-04-25_0419,best_model_17_04,best_model_18_04,70,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.069933,0.069878
2026-04-25_0419,best_model_17_04,best_model_18_04,71,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.072681,0.069729
2026-04-25_0419,best_model_17_04,best_model_18_04,72,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.068722,0.068544
2026-04-25_0419,best_model_17_04,best_model_18_04,73,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069846,0.062027
2026-04-25_0419,best_model_17_04,best_model_18_04,74,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066752,0.065565
2026-04-25_0419,best_model_17_04,best_model_18_04,75,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.066576,0.064123
2026-04-25_0419,best_model_17_04,best_model_18_04,76,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067010,0.065911
2026-04-25_0419,best_model_17_04,best_model_18_04,77,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.066992,0.064531
2026-04-25_0419,best_model_17_04,best_model_18_04,78,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064873,0.068481
2026-04-25_0419,best_model_17_04,best_model_18_04,79,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067474,0.061877
2026-04-25_0419,best_model_17_04,best_model_18_04,80,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064978,0.068514
2026-04-25_0419,best_model_17_04,best_model_18_04,81,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070556,0.061958
2026-04-25_0419,best_model_17_04,best_model_18_04,82,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065606,0.068913
2026-04-25_0419,best_model_17_04,best_model_18_04,83,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070779,0.061767
2026-04-25_0419,best_model_17_04,best_model_18_04,84,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065668,0.068698
2026-04-25_0419,best_model_17_04,best_model_18_04,85,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070685,0.063589
2026-04-25_0419,best_model_17_04,best_model_18_04,86,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067751,0.067195
2026-04-25_0419,best_model_17_04,best_model_18_04,87,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071551,0.063059
2026-04-25_0419,best_model_17_04,best_model_18_04,88,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.068430,0.068070
2026-04-25_0419,best_model_17_04,best_model_18_04,89,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068477,0.063268
2026-04-25_0419,best_model_17_04,best_model_18_04,90,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.069101,0.073819
2026-04-25_0419,best_model_17_04,best_model_18_04,91,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.075379,0.067235
2026-04-25_0419,best_model_17_04,best_model_18_04,92,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066839,0.065644
2026-04-25_0419,best_model_17_04,best_model_18_04,93,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069999,0.062128
2026-04-25_0419,best_model_17_04,best_model_18_04,94,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066919,0.065103
2026-04-25_0419,best_model_17_04,best_model_18_04,95,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.066555,0.064345
2026-04-25_0419,best_model_17_04,best_model_18_04,96,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066766,0.065579
2026-04-25_0419,best_model_17_04,best_model_18_04,97,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067120,0.064658
2026-04-25_0419,best_model_17_04,best_model_18_04,98,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064591,0.068107
2026-04-25_0419,best_model_17_04,best_model_18_04,99,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067365,0.061921
2026-04-25_0419,best_model_17_04,best_model_18_04,100,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066815,0.066459
2026-04-25_0419,best_model_17_04,best_model_18_04,101,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068096,0.064934
2026-04-25_0419,best_model_17_04,best_model_18_04,102,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067317,0.067154
2026-04-25_0419,best_model_17_04,best_model_18_04,103,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068524,0.065347
2026-04-25_0419,best_model_17_04,best_model_18_04,104,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065634,0.069226
2026-04-25_0419,best_model_17_04,best_model_18_04,105,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071188,0.062221
2026-04-25_0419,best_model_17_04,best_model_18_04,106,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066431,0.069168
2026-04-25_0419,best_model_17_04,best_model_18_04,107,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069123,0.066170
2026-04-25_0419,best_model_17_04,best_model_18_04,108,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066074,0.070957
2026-04-25_0419,best_model_17_04,best_model_18_04,109,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070709,0.067146
2026-04-25_0419,best_model_17_04,best_model_18_04,110,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.069456,0.074069
2026-04-25_0419,best_model_17_04,best_model_18_04,111,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068753,0.063542
2026-04-25_0419,best_model_17_04,best_model_18_04,112,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064503,0.067643
2026-04-25_0419,best_model_17_04,best_model_18_04,113,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069595,0.060944
2026-04-25_0419,best_model_17_04,best_model_18_04,114,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064922,0.067817
2026-04-25_0419,best_model_17_04,best_model_18_04,115,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069843,0.061793
2026-04-25_0419,best_model_17_04,best_model_18_04,116,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067009,0.065661
2026-04-25_0419,best_model_17_04,best_model_18_04,117,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069687,0.062145
2026-04-25_0419,best_model_17_04,best_model_18_04,118,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067089,0.066070
2026-04-25_0419,best_model_17_04,best_model_18_04,119,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070505,0.061618
2026-04-25_0419,best_model_17_04,best_model_18_04,120,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067337,0.066294
2026-04-25_0419,best_model_17_04,best_model_18_04,121,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067690,0.062077
2026-04-25_0419,best_model_17_04,best_model_18_04,122,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067815,0.066592
2026-04-25_0419,best_model_17_04,best_model_18_04,123,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068183,0.065527
2026-04-25_0419,best_model_17_04,best_model_18_04,124,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067953,0.067142
2026-04-25_0419,best_model_17_04,best_model_18_04,125,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071030,0.062875
2026-04-25_0419,best_model_17_04,best_model_18_04,126,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067993,0.067481
2026-04-25_0419,best_model_17_04,best_model_18_04,127,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068718,0.065772
2026-04-25_0419,best_model_17_04,best_model_18_04,128,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.068547,0.068224
2026-04-25_0419,best_model_17_04,best_model_18_04,129,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071698,0.068767
2026-04-25_0419,best_model_17_04,best_model_18_04,130,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.069164,0.073364
2026-04-25_0419,best_model_17_04,best_model_18_04,131,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.066875,0.061325
2026-04-25_0419,best_model_17_04,best_model_18_04,132,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064438,0.068122
2026-04-25_0419,best_model_17_04,best_model_18_04,133,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069719,0.061275
2026-04-25_0419,best_model_17_04,best_model_18_04,134,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064815,0.068415
2026-04-25_0419,best_model_17_04,best_model_18_04,135,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069926,0.061040
2026-04-25_0419,best_model_17_04,best_model_18_04,136,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064807,0.068498
2026-04-25_0419,best_model_17_04,best_model_18_04,137,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070276,0.062438
2026-04-25_0419,best_model_17_04,best_model_18_04,138,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067165,0.066113
2026-04-25_0419,best_model_17_04,best_model_18_04,139,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071037,0.061758
2026-04-25_0419,best_model_17_04,best_model_18_04,140,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067090,0.066355
2026-04-25_0419,best_model_17_04,best_model_18_04,141,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067743,0.062469
2026-04-25_0419,best_model_17_04,best_model_18_04,142,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066053,0.068388
2026-04-25_0419,best_model_17_04,best_model_18_04,143,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071375,0.062744
2026-04-25_0419,best_model_17_04,best_model_18_04,144,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067812,0.067235
2026-04-25_0419,best_model_17_04,best_model_18_04,145,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071246,0.063230
2026-04-25_0419,best_model_17_04,best_model_18_04,146,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.068162,0.067577
2026-04-25_0419,best_model_17_04,best_model_18_04,147,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069024,0.065873
2026-04-25_0419,best_model_17_04,best_model_18_04,148,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.069569,0.069908
2026-04-25_0419,best_model_17_04,best_model_18_04,149,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.072886,0.069363
2026-04-25_0419,best_model_17_04,best_model_18_04,150,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066457,0.070259
2026-04-25_0419,best_model_17_04,best_model_18_04,151,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.066804,0.061415
2026-04-25_0419,best_model_17_04,best_model_18_04,152,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066848,0.065404
2026-04-25_0419,best_model_17_04,best_model_18_04,153,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.066881,0.064375
2026-04-25_0419,best_model_17_04,best_model_18_04,154,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066778,0.066184
2026-04-25_0419,best_model_17_04,best_model_18_04,155,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067594,0.064570
2026-04-25_0419,best_model_17_04,best_model_18_04,156,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064419,0.068035
2026-04-25_0419,best_model_17_04,best_model_18_04,157,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070688,0.061566
2026-04-25_0419,best_model_17_04,best_model_18_04,158,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064700,0.068760
2026-04-25_0419,best_model_17_04,best_model_18_04,159,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068347,0.065170
2026-04-25_0419,best_model_17_04,best_model_18_04,160,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065370,0.069180
2026-04-25_0419,best_model_17_04,best_model_18_04,161,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067946,0.065439
2026-04-25_0419,best_model_17_04,best_model_18_04,162,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065918,0.069010
2026-04-25_0419,best_model_17_04,best_model_18_04,163,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068689,0.062309
2026-04-25_0419,best_model_17_04,best_model_18_04,164,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065347,0.068802
2026-04-25_0419,best_model_17_04,best_model_18_04,165,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071232,0.062982
2026-04-25_0419,best_model_17_04,best_model_18_04,166,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066745,0.069731
2026-04-25_0419,best_model_17_04,best_model_18_04,167,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.072363,0.063285
2026-04-25_0419,best_model_17_04,best_model_18_04,168,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.070921,0.071429
2026-04-25_0419,best_model_17_04,best_model_18_04,169,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.074984,0.066889
2026-04-25_0419,best_model_17_04,best_model_18_04,170,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066953,0.065862
2026-04-25_0419,best_model_17_04,best_model_18_04,171,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069974,0.061186
2026-04-25_0419,best_model_17_04,best_model_18_04,172,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066914,0.065654
2026-04-25_0419,best_model_17_04,best_model_18_04,173,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.066788,0.061231
2026-04-25_0419,best_model_17_04,best_model_18_04,174,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066936,0.065636
2026-04-25_0419,best_model_17_04,best_model_18_04,175,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.066752,0.065029
2026-04-25_0419,best_model_17_04,best_model_18_04,176,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066777,0.066127
2026-04-25_0419,best_model_17_04,best_model_18_04,177,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070495,0.062203
2026-04-25_0419,best_model_17_04,best_model_18_04,178,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067509,0.066490
2026-04-25_0419,best_model_17_04,best_model_18_04,179,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067691,0.065041
2026-04-25_0419,best_model_17_04,best_model_18_04,180,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067445,0.067018
2026-04-25_0419,best_model_17_04,best_model_18_04,181,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068465,0.065546
2026-04-25_0419,best_model_17_04,best_model_18_04,182,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065916,0.068780
2026-04-25_0419,best_model_17_04,best_model_18_04,183,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.068110,0.062431
2026-04-25_0419,best_model_17_04,best_model_18_04,184,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065936,0.069551
2026-04-25_0419,best_model_17_04,best_model_18_04,185,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.071648,0.062998
2026-04-25_0419,best_model_17_04,best_model_18_04,186,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065997,0.070256
2026-04-25_0419,best_model_17_04,best_model_18_04,187,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.073639,0.064405
2026-04-25_0419,best_model_17_04,best_model_18_04,188,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.069799,0.074904
2026-04-25_0419,best_model_17_04,best_model_18_04,189,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070930,0.064260
2026-04-25_0419,best_model_17_04,best_model_18_04,190,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067097,0.065335
2026-04-25_0419,best_model_17_04,best_model_18_04,191,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069755,0.061373
2026-04-25_0419,best_model_17_04,best_model_18_04,192,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.066769,0.064968
2026-04-25_0419,best_model_17_04,best_model_18_04,193,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.066820,0.061366
2026-04-25_0419,best_model_17_04,best_model_18_04,194,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.064823,0.068052
2026-04-25_0419,best_model_17_04,best_model_18_04,195,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.069786,0.062249
2026-04-25_0419,best_model_17_04,best_model_18_04,196,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067228,0.066479
2026-04-25_0419,best_model_17_04,best_model_18_04,197,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.070232,0.062171
2026-04-25_0419,best_model_17_04,best_model_18_04,198,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067355,0.066278
2026-04-25_0419,best_model_17_04,best_model_18_04,199,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067940,0.065062
2026-04-25_0419,best_model_17_04,best_model_18_04,200,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.067521,0.066266
2026-04-25_0419,best_model_17_04,best_model_18_04_2,1,1,best_model_17_04,best_model_18_04_2,blue,best_model_17_04,25,0.068415,0.070031
2026-04-25_0419,best_model_17_04,best_model_18_04_2,2,0,best_model_18_04_2,best_model_17_04,red,best_model_17_04,40,0.063369,0.065434
