run_timestamp,name_a,name_b,game_index,a_is_blue,blue_name,red_name,winner,winner_name,total_moves,avg_time_blue,avg_time_red
2026-04-21_2157,best_model_08_04,best_model_17_04,6,0,best_model_17_04,best_model_08_04,blue,best_model_17_04,25,0.059785,0.063497
2026-04-21_2157,best_model_08_04,best_model_17_04,7,1,best_model_08_04,best_model_17_04,red,best_model_17_04,24,0.070276,0.061479
2026-04-21_2157,best_model_08_04,best_model_17_04,8,0,best_model_17_04,best_model_08_04,blue,best_model_17_04,25,0.067592,0.067306
2026-04-21_2157,best_model_08_04,best_model_17_04,9,1,best_model_08_04,best_model_17_04,red,best_model_17_04,24,0.069078,0.063336
2026-04-21_2157,best_model_08_04,best_model_17_04,10,0,best_model_17_04,best_model_08_04,blue,best_model_17_04,25,0.056331,0.059929
2026-04-21_2157,best_model_08_04,best_model_17_04,11,1,best_model_08_04,best_model_17_04,red,best_model_17_04,24,0.056695,0.059753
2026-04-21_2157,best_model_08_04,best_model_17_04,12,0,best_model_17_04,best_model_08_04,blue,best_model_17_04,25,0.056046,0.060894
2026-04-21_2157,best_model_08_04,best_model_17_04,13,1,best_model_08_04,best_model_17_04,red,best_model_17_04,24,0.065161,0.057898
2026-04-21_2157,best_model_08_04,best_model_17_04,14,0,best_model_17_04,best_model_08_04,blue,best_model_17_04,25,0.060930,0.061726
2026-04-21_2157,best_model_08_04,best_model_17_04,15,1,best_model_08_04,best_model_17_04,red,best_model_17_04,24,0.066295,0.058849
2026-04-21_2157,best_model_08_04,best_model_17_04,16,0,best_model_17_04,best_model_08_04,blue,best_model_17_04,25,0.056740,0.065578
2026-04-21_2157,best_model_08_04,best_model_17_04,17,1,best_model_08_04,best_model_17_04,red,best_model_17_04,24,0.060613,0.059671
2026-04-21_2157,best_model_08_04,best_model_17_04,18,0,best_model_17_04,best_model_08_04,blue,best_model_17_04,25,0.058644,0.060168
2026-04-21_2157,best_model_08_04,best_model_17_04,19,1,best_model_08_04,best_model_17_04,red,best_model_17_04,24,0.062571,0.057357
2026-04-21_2157,best_model_08_04,best_model_17_04,20,0,best_model_17_04,best_model_08_04,blue,best_model_17_04,25,0.056929,0.060727
2026-04-21_2157,best_model_08_04,best_model_18_04,1,1,best_model_08_04,best_model_18_04,red,best_model_18_04,24,0.063317,0.059038
2026-04-21_2157,best_model_08_04,best_model_18_04,2,0,best_model_18_04,best_model_08_04,blue,best_model_18_04,21,0.057299,0.059306
2026-04-21_2157,best_model_08_04,best_model_18_04,3,1,best_model_08_04,best_model_18_04,red,best_model_18_04,24,0.063910,0.056016
2026-04-21_2157,best_model_08_04,best_model_18_04,4,0,best_model_18_04,best_model_08_04,blue,best_model_18_04,21,0.056575,0.063385
2026-04-21_2157,best_model_08_04,best_model_18_04,5,1,best_model_08_04,best_model_18_04,red,best_model_18_04,24,0.061878,0.057947
2026-04-21_2157,best_model_08_04,best_model_18_04,6,0,best_model_18_04,best_model_08_04,blue,best_model_18_04,21,0.065524,0.063185
2026-04-21_2157,best_model_08_04,best_model_18_04,7,1,best_model_08_04,best_model_18_04,red,best_model_18_04,24,0.061261,0.063007
2026-04-21_2157,best_model_08_04,best_model_18_04,8,0,best_model_18_04,best_model_08_04,blue,best_model_18_04,21,0.062873,0.063815
2026-04-21_2157,best_model_08_04,best_model_18_04,9,1,best_model_08_04,best_model_18_04,red,best_model_18_04,24,0.062751,0.064933
2026-04-21_2157,best_model_08_04,best_model_18_04,10,0,best_model_18_04,best_model_08_04,blue,best_model_18_04,21,0.062933,0.068162
2026-04-21_2157,best_model_08_04,best_model_18_04,11,1,best_model_08_04,best_model_18_04,red,best_model_18_04,24,0.066508,0.065199
2026-04-21_2157,best_model_08_04,best_model_18_04,12,0,best_model_18_04,best_model_08_04,blue,best_model_18_04,21,0.066463,0.067503
2026-04-21_2157,best_model_08_04,best_model_18_04,13,1,best_model_08_04,best_model_18_04,red,best_model_18_04,24,0.062379,0.060219
2026-04-21_2157,best_model_08_04,best_model_18_04,14,0,best_model_18_04,best_model_08_04,blue,best_model_18_04,21,0.054106,0.063967
2026-04-21_2157,best_model_08_04,best_model_18_04,15,1,best_model_08_04,best_model_18_04,red,best_model_18_04,24,0.057995,0.058048
2026-04-21_2157,best_model_08_04,best_model_18_04,16,0,best_model_18_04,best_model_08_04,blue,best_model_18_04,21,0.055761,0.064633
2026-04-21_2157,best_model_08_04,best_model_18_04,17,1,best_model_08_04,best_model_18_04,red,best_model_18_04,24,0.061981,0.058261
2026-04-21_2157,best_model_08_04,best_model_18_04,18,0,best_model_18_04,best_model_08_04,blue,best_model_18_04,21,0.058938,0.059408
2026-04-21_2157,best_model_08_04,best_model_18_04,19,1,best_model_08_04,best_model_18_04,red,best_model_18_04,24,0.061598,0.060474
2026-04-21_2157,best_model_08_04,best_model_18_04,20,0,best_model_18_04,best_model_08_04,blue,best_model_18_04,21,0.057108,0.058262
2026-04-21_2157,best_model_17_04,best_model_18_04,1,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.063501,0.051837
2026-04-21_2157,best_model_17_04,best_model_18_04,2,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.057105,0.061681
2026-04-21_2157,best_model_17_04,best_model_18_04,3,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.063540,0.056656
2026-04-21_2157,best_model_17_04,best_model_18_04,4,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.056063,0.065215
2026-04-21_2157,best_model_17_04,best_model_18_04,5,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.063381,0.056843
2026-04-21_2157,best_model_17_04,best_model_18_04,6,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.059092,0.063876
2026-04-21_2157,best_model_17_04,best_model_18_04,7,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.063415,0.060047
2026-04-21_2157,best_model_17_04,best_model_18_04,8,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.062087,0.066315
2026-04-21_2157,best_model_17_04,best_model_18_04,9,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.064103,0.054493
2026-04-21_2157,best_model_17_04,best_model_18_04,10,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.061431,0.065916
2026-04-21_2157,best_model_17_04,best_model_18_04,11,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067158,0.056606
2026-04-21_2157,best_model_17_04,best_model_18_04,12,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.060259,0.064409
2026-04-21_2157,best_model_17_04,best_model_18_04,13,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.067482,0.062580
2026-04-21_2157,best_model_17_04,best_model_18_04,14,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.065018,0.071929
2026-04-21_2157,best_model_17_04,best_model_18_04,15,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.064587,0.063556
2026-04-21_2157,best_model_17_04,best_model_18_04,16,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.060160,0.061260
2026-04-21_2157,best_model_17_04,best_model_18_04,17,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.063695,0.054909
2026-04-21_2157,best_model_17_04,best_model_18_04,18,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.060438,0.060717
2026-04-21_2157,best_model_17_04,best_model_18_04,19,1,best_model_17_04,best_model_18_04,red,best_model_18_04,22,0.062165,0.055918
2026-04-21_2157,best_model_17_04,best_model_18_04,20,0,best_model_18_04,best_model_17_04,blue,best_model_18_04,29,0.057590,0.064457
